업종명,업소명,소재지(도로명),소재지(지번),소재지전화,관리기관전화번호,관리기관명
일반음식점,봉명동내커피구미옥계산동점,"경상북도 구미시 옥계신당로5길 35, 1층 (옥계동)",경상북도 구미시 옥계동 1230 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,미각반점,"경상북도 구미시 상사동로 34-10, 1층 (임은동)",경상북도 구미시 임은동 449 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,더바른정국밥구미인동점,"경상북도 구미시 검성로 70-14, 1층 (인의동)",경상북도 구미시 인의동 815-2 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,황금오리,"경상북도 구미시 고아읍 문장로23길 6-10, 1층",경상북도 구미시 고아읍 원호리 439-2 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,디저트39구미상모점,"경상북도 구미시 박정희로2길 10, 가동 1층 (상모동)",경상북도 구미시 상모동 459-3 1층 가동 ,,054-480-5598,경상북도 구미시청
일반음식점,로타리,"경상북도 구미시 인동중앙로3길 34, 1층 (황상동)",경상북도 구미시 황상동 303-4 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,근본감자탕,"경상북도 구미시 인동중앙로11길 26, 1층 105호 (황상동)",경상북도 구미시 황상동 303-2 1층 105호,,054-480-5598,경상북도 구미시청
일반음식점,24시포차,"경상북도 구미시 문화로 14-1, 2층 (원평동)",경상북도 구미시 원평동 130-16 2층 ,,054-480-5598,경상북도 구미시청
일반음식점,수미네밥상,"경상북도 구미시 형곡동로6길 5-6, 1층 (형곡동)",경상북도 구미시 형곡동 333-4 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,성주순대,"경상북도 구미시 구미중앙로9길 11, 가동 1층 137호 (원평동)",경상북도 구미시 원평동 117-20 1층 가동 137호,,054-480-5598,경상북도 구미시청
일반음식점,토끼굴,"경상북도 구미시 선산읍 선산중앙로 103, 1층 1호",경상북도 구미시 선산읍 동부리 469-2 1층 1호,,054-480-5598,경상북도 구미시청
일반음식점,직화숯불두마리치킨,"경상북도 구미시 여헌로14길 8-4, 1층 (인의동)",경상북도 구미시 인의동 506-24 1층 ,054-474-9234,054-480-5598,경상북도 구미시청
일반음식점,고래불해물찜인동점,"경상북도 구미시 인동35길 15-1, 1층 (인의동)",경상북도 구미시 인의동 997-4 1층 ,054-475-1140,054-480-5598,경상북도 구미시청
일반음식점,온정칼국수,"경상북도 구미시 신비로 160, 1층 (비산동)",경상북도 구미시 비산동 374-2 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,썬더치킨구미산동점,"경상북도 구미시 산동읍 신당1로 18, 1동 1층 109,110호","경상북도 구미시 산동읍 신당리 1460 1층 109,110호 1동 ",,054-480-5598,경상북도 구미시청
일반음식점,쵸테이,"경상북도 구미시 인동중앙로11길 31, 1층 (황상동)",경상북도 구미시 황상동 303-22 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,젓가락질잘해야만밥을먹나요,"경상북도 구미시 금오산로22길 36-1, 1,2층 (원평동)","경상북도 구미시 원평동 397-1 1,2층 ",,054-480-5598,경상북도 구미시청
일반음식점,조은푸드,"경상북도 구미시 봉곡로4길 5-8, 1층 (봉곡동)",경상북도 구미시 봉곡동 438-1 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,봉브로스,"경상북도 구미시 삼일로 50-6, 1층 (황상동)",경상북도 구미시 황상동 325-5 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,지읏,"경상북도 구미시 원남로10길 11, 1층 (원평동)",경상북도 구미시 원평동 439-6 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,볶음밥먹자,"경상북도 구미시 수출대로31길 55-1, 1층 (황상동)",경상북도 구미시 황상동 201-9 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,다담화로구이구미선산점,"경상북도 구미시 선산읍 선산중앙로 108, 1층",경상북도 구미시 선산읍 동부리 451-17 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,옥계대장순대국밥,"경상북도 구미시 산호대로29길 13-14, 1층 (옥계동)",경상북도 구미시 옥계동 837-12 1층 ,054-475-1898,054-480-5598,경상북도 구미시청
일반음식점,낭만족발,"경상북도 구미시 산동읍 신당1로 30, 탑 스퀘어 1동 1층 101,102호","경상북도 구미시 산동읍 신당리 1438 탑 스퀘어 1층 101,102호 1동 ",,054-480-5598,경상북도 구미시청
일반음식점,한쇼우스시옥계산동점,"경상북도 구미시 흥안로1길 5-24, 1층 (옥계동)",경상북도 구미시 옥계동 563-6 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,별헤는밤인동점,"경상북도 구미시 인동중앙로8길 11-3, 1층 (인의동)",경상북도 구미시 인의동 440-2 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,뼈대있는김치찜인동점,"경상북도 구미시 여헌로 69, 1층 (인의동)",경상북도 구미시 인의동 448-1 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,숯껌댕이,"경상북도 구미시 신비로 123, 1층 (비산동)",경상북도 구미시 비산동 455-4 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,보네르,"경상북도 구미시 선산읍 동교5길 6, 4층",경상북도 구미시 선산읍 교리 1153-3 4층 ,,054-480-5598,경상북도 구미시청
일반음식점,우즈베이커리별빛캠프산동점,"경상북도 구미시 산동읍 신당2로3길 11-21, 주2동 1,2층","경상북도 구미시 산동읍 신당리 2052 1,2층 주2동 ",,054-480-5598,경상북도 구미시청
일반음식점,햇살커피,"경상북도 구미시 봉곡남로18길 5-2, 1층 (봉곡동)",경상북도 구미시 봉곡동 397-1 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,동근이숯불두마리치킨옥계점,"경상북도 구미시 옥계남로5길 3-18, 1층 (옥계동)",경상북도 구미시 옥계동 747-2 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,강다짐구미원평점,"경상북도 구미시 금오산로6길 12, 구미아이파크더샵아파트 402동 101호 (원평동, 구미아이파크더샵아파트)",경상북도 구미시 원평동 330-2 구미아이파크더샵아파트 402동 101호,,054-480-5598,경상북도 구미시청
일반음식점,오리농장숯불바베큐상모점,"경상북도 구미시 상사서로 45, 가동 1층 (상모동)",경상북도 구미시 상모동 36-3 1층 가동 ,,054-480-5598,경상북도 구미시청
일반음식점,맛쟁이캐슬,"경상북도 구미시 옥계남로 82, 1층 (옥계동)",경상북도 구미시 옥계동 868-6 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,돈미품프리미엄숙성삼겹상모점,"경상북도 구미시 상모로10길 21-15, 1층 (상모동)",경상북도 구미시 상모동 62-4 1층 ,054-464-9282,054-480-5598,경상북도 구미시청
일반음식점,신평뚝배기구미역점,"경상북도 구미시 산업로2길 50, 1층 (원평동)",경상북도 구미시 원평동 117-8 1층 ,054-455-1771,054-480-5598,경상북도 구미시청
일반음식점,수암정,"경상북도 구미시 원남로 63, 1층 (원평동)",경상북도 구미시 원평동 77-15 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,온기소반,"경상북도 구미시 금오산로22길 1-4, 1층 (원평동)",경상북도 구미시 원평동 408-52 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,화양연화,"경상북도 구미시 형곡로 84, 1층 (형곡동)",경상북도 구미시 형곡동 140-3 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,삼삼데이,"경상북도 구미시 인동26길 24-3, 1층 (진평동)",경상북도 구미시 진평동 108-2 1층 ,054-475-3303,054-480-5598,경상북도 구미시청
일반음식점,33떡볶이구미옥계점,"경상북도 구미시 산호대로29길 8-3, 1층 101호 (옥계동)",경상북도 구미시 옥계동 841-1 1층 101호,,054-480-5598,경상북도 구미시청
일반음식점,감성맥주집,"경상북도 구미시 상사서로 145, 2동 1층 (사곡동)",경상북도 구미시 사곡동 680-4 1층 2동 ,,054-480-5598,경상북도 구미시청
일반음식점,목구멍구미봉곡점,"경상북도 구미시 봉곡로 107, 1층 (봉곡동)",경상북도 구미시 봉곡동 362-6 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,피자와썹,"경상북도 구미시 산호대로24길 9-26, 1층 (옥계동, 그랑프리 원)",경상북도 구미시 옥계동 959 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,유정,"경상북도 구미시 산업로2길 41, 1층 (원평동)",경상북도 구미시 원평동 115-11 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,28청춘숯불닭갈비비산점,"경상북도 구미시 신비로 121-8, 1층 (비산동)",경상북도 구미시 비산동 455-1 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,오해피댕,"경상북도 구미시 신시로10길 25, 1층 (송정동)",경상북도 구미시 송정동 467-3 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,만석이구미형곡점,"경상북도 구미시 형곡서로 74, 1층 (형곡동)",경상북도 구미시 형곡동 252 1층 ,054-443-8999,054-480-5598,경상북도 구미시청
일반음식점,대단한돈까스구미인동점,"경상북도 구미시 검성로 68, 나동 1층 (황상동)",경상북도 구미시 황상동 201 1층 나동 ,,054-480-5598,경상북도 구미시청
일반음식점,배무치숯불두마리치킨선산점,"경상북도 구미시 선산읍 선산중앙로 67, 1층",경상북도 구미시 선산읍 완전리 62-4 1층 ,054-481-7780,054-480-5598,경상북도 구미시청
일반음식점,인동황상스크린점,"경상북도 구미시 검성로 136, 주1동 2층 (황상동)",경상북도 구미시 황상동 99-10 2층 주1동 ,054-472-0100,054-480-5598,경상북도 구미시청
일반음식점,솔솥구미점,"경상북도 구미시 송정대로 96, 1층 (송정동)",경상북도 구미시 송정동 456 1층 ,054-454-0815,054-480-5598,경상북도 구미시청
일반음식점,오뎅빠옥계점,"경상북도 구미시 옥계북로 34, 1층 105호 (옥계동)",경상북도 구미시 옥계동 833-4 1층 105호,054-715-1676,054-480-5598,경상북도 구미시청
일반음식점,삼삼오오프리미엄삼겹살봉곡도량점,"경상북도 구미시 봉곡남로21길 18, 1층 (봉곡동)",경상북도 구미시 봉곡동 217-8 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,프랭크버거구미상모사곡점,"경상북도 구미시 상사서로 40, 1동 1층 (상모동)",경상북도 구미시 상모동 73-4 1층 1동 ,,054-480-5598,경상북도 구미시청
일반음식점,크눔,"경상북도 구미시 옥계남로5길 4-21, 1층 (옥계동)",경상북도 구미시 옥계동 750-3 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,율이네꼬마김밥,"경상북도 구미시 비산로5길 19, 상가동 1층 102호 (비산동, 벽산아파트)",경상북도 구미시 비산동 368 1층 상가동 102호,054-471-0102,054-480-5598,경상북도 구미시청
일반음식점,동백집,"경상북도 구미시 신시로17길 37, 상가동 1층 102호 (형곡동)",경상북도 구미시 형곡동 101-4 1층 상가동 102호,,054-480-5598,경상북도 구미시청
일반음식점,소소,"경상북도 구미시 산동읍 신당1로3길 17-7, 1동 1층 108호",경상북도 구미시 산동읍 신당리 1421 1층 1동 108호,,054-480-5598,경상북도 구미시청
일반음식점,시골숯불치킨형곡점,"경상북도 구미시 형곡로 166, 1층 (형곡동)",경상북도 구미시 형곡동 304-1 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,고들,"경상북도 구미시 송선로 399, 가동 2층 205호 (선기동)",경상북도 구미시 선기동 296-8 2층 가동 205호,,054-480-5598,경상북도 구미시청
일반음식점,임선생볶음짜장,"경상북도 구미시 구미중앙로 57-6, 1층 (원평동)",경상북도 구미시 원평동 118-16 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,몽찜닭인동점,"경상북도 구미시 여헌로14길 5, 102동 1층 103,105호 (인의동, 대자연빌)","경상북도 구미시 인의동 415-1 대자연빌 1층 102동 103, 105호",,054-480-5598,경상북도 구미시청
일반음식점,(주)고기요기,"경상북도 구미시 문장로 23-26, 1층 (도량동)",경상북도 구미시 도량동 792-46 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,제육의법칙구미점,"경상북도 구미시 송정대로 99, 1층 107호 (송정동)",경상북도 구미시 송정동 77 1층 107호,054-456-8688,054-480-5598,경상북도 구미시청
일반음식점,김천순대,"경상북도 구미시 구미중앙로9길 18, 가동 1층 117호 (원평동)",경상북도 구미시 원평동 117-18 1층 가동 117호,,054-480-5598,경상북도 구미시청
일반음식점,카오깽숫싸얌,"경상북도 구미시 상사동로 83, 1층 (임은동)",경상북도 구미시 임은동 804-4 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,일품양평해장국산동확장단지점,"경상북도 구미시 산동읍 신당1로 18, 1동 1층 112,113호","경상북도 구미시 산동읍 신당리 1460 1층 112,113호 1동 ",054-473-8932,054-480-5598,경상북도 구미시청
일반음식점,이집된장,"경상북도 구미시 인동19길 21-7, 1층 (인의동)",경상북도 구미시 인의동 675-3 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,소반정,"경상북도 구미시 고아읍 들성로 187, 주1동 2층",경상북도 구미시 고아읍 문성리 630 2층 주1동 ,,054-480-5598,경상북도 구미시청
일반음식점,이플,"경상북도 구미시 고아읍 문장로27길 6-5, 1층",경상북도 구미시 고아읍 원호리 411-9 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,만인칼국수,"경상북도 구미시 봉곡로 154, 1층 (봉곡동)",경상북도 구미시 봉곡동 234-1 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,리스마,"경상북도 구미시 금오산로22길 26, 1층 (원평동)",경상북도 구미시 원평동 411-11 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,백년찬방,"경상북도 구미시 산동읍 강동로 1012-1, 1동 1층",경상북도 구미시 산동읍 적림리 66-4 1층 1동 ,,054-480-5598,경상북도 구미시청
일반음식점,조아뷔페,"경상북도 구미시 송선로 494, 1층 (도량동)",경상북도 구미시 도량동 400-7 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,그릿온유어드링크,"경상북도 구미시 산호대로33길 14, 1층 (옥계동)",경상북도 구미시 옥계동 743-5 1층 ,,054-480-5598,경상북도 구미시청
