store_name,addr,legal_dong,dong,category,store_name_clean
금오산갈비찜엔탕,"경상북도 구미시 금오산로 194, 1층 (남통동)",남통동,선주원남동,한식,금오산갈비찜엔탕
미정식당,"경상북도 구미시 형곡로32길 5-8, 1층 (형곡동)",형곡동,형곡1동,한식,미정식당
화라마라탕앤훠궈,"경상북도 구미시 형곡로 157, 1층 (형곡동)",형곡동,형곡1동,중식,화라마라탕앤훠궈
쌍둥이숯불두마리치킨구미본점,"경상북도 구미시 인동36길 36, 1층 (진평동)",진평동,진미동,패스트푸드,쌍둥이숯불두마리치킨구미본점
신신칼국수,"경상북도 구미시 인동54안길 18-3, 1층 (구평동)",구평동,인동동,한식,신신칼국수
옛날통닭구평점,"경상북도 구미시 인동31길 22-17, 1층 (인의동)",인의동,인동동,패스트푸드,옛날통닭구평점
열정국밥옥계점,"경상북도 구미시 흥안로2길 5-1, 1층 (옥계동)",옥계동,양포동,한식,열정국밥옥계점
무주구천동메기매운탕,"경상북도 구미시 인동북길 71, 1층 (인의동)",인의동,인동동,한식,무주구천동메기매운탕
2피자1치킨상회인동진평점,"경상북도 구미시 인동19길 28-9, 인의하늘채 1층 (인의동)",인의동,인동동,패스트푸드,2피자1치킨상회인동진평점
더맛있는김밥천국,"경상북도 구미시 고아읍 가들로4길 7, 1층",고아읍,고아읍,한식,더맛있는김밥천국
꾸브라꼬숯불두마리치킨구미상모점,"경상북도 구미시 상사서로12길 5-5, 1층 (사곡동)",사곡동,상모사곡동,패스트푸드,꾸브라꼬숯불두마리치킨구미상모점
비비큐봉곡테마공원점,"경상북도 구미시 봉곡남로 102-1, 1층 (봉곡동)",봉곡동,선주원남동,패스트푸드,비비큐봉곡테마공원점
첸보리밥,"경상북도 구미시 무을면 문화마을길 15, 1층",무을면,무을면,한식,첸보리밥
이가네고궁순대선산곱창,"경상북도 구미시 해평면 강동로 1622, 1층",해평면,해평면,한식,이가네고궁순대선산곱창
컵밥1구역,"경상북도 구미시 상사동로 94, B동 1층 (임은동)",임은동,임오동,패스트푸드,컵밥1구역
하루스시,"경상북도 구미시 고아읍 들성로9길 3-4, 1층",고아읍,고아읍,일식,하루스시
정담얼크니샤브칼국수,"경상북도 구미시 고아읍 문성로 46-16, 주4동 지하2층",고아읍,고아읍,한식,정담얼크니샤브칼국수
선비꼬마김밥오태점,"경상북도 구미시 금오대로14길 5, 1층 (오태동)",오태동,임오동,한식,선비꼬마김밥오태점
킹돈수제돈카츠,"경상북도 구미시 신시로 9, 1층 (형곡동)",형곡동,형곡1동,일식,킹돈수제돈카츠
권오익원조선산곱창,"경상북도 구미시 칠성로2길 41, 1층 108호 (신평동)",신평동,신평1동,한식,권오익원조선산곱창
행복한식탁본점,"경상북도 구미시 산동읍 신당2로 23, 1동 1층 112,113호",산동읍,산동읍,한식,행복한식탁본점
산동한식뷔페2호점,"경상북도 구미시 산동읍 강동로 1035-1, 1동 1층",산동읍,산동읍,한식,산동한식뷔페2호점
베풀장어구미본점,"경상북도 구미시 산동읍 강동로 1004, 1층",산동읍,산동읍,한식,베풀장어구미본점
원호동야미족발,"경상북도 구미시 고아읍 문장로 216, 1층",고아읍,고아읍,한식,원호동야미족발
빅스타피자구미형곡점,"경상북도 구미시 형곡로1길 8-19, 1층 (형곡동)",형곡동,형곡1동,패스트푸드,빅스타피자구미형곡점
신당리김밥,"경상북도 구미시 산동읍 신당1로2길 14, 1동 1층",산동읍,산동읍,한식,신당리김밥
가마치통닭구미인동점,"경상북도 구미시 인동남길 38, 1층 (진평동)",진평동,진미동,패스트푸드,가마치통닭구미인동점
명현투투막창,"경상북도 구미시 산동읍 신당인덕1로 69, 1동 1층",산동읍,산동읍,한식,명현투투막창
꼬꼬할매찜닭,"경상북도 구미시 인동38길 9-8, 종합프라자 1층 109호 (구평동)",구평동,인동동,한식,꼬꼬할매찜닭
청년피자구미인동점,"경상북도 구미시 인동26길 35-4, 1층 (진평동)",진평동,진미동,패스트푸드,청년피자구미인동점
커피우드,"경상북도 구미시 원남로 128, 1층 (원평동)",원평동,원평동,커피전문점,커피우드
더바른정국밥송정형곡점,"경상북도 구미시 신시로12길 31, 1층 (송정동)",송정동,송정동,한식,더바른정국밥송정형곡점
돈비식육식당,"경상북도 구미시 인동54길 6, 1층 (구평동)",구평동,인동동,한식,돈비식육식당
1키로탕수육문성점,"경상북도 구미시 고아읍 들성로7길 10-55, 주1동 1층",고아읍,고아읍,중식,1키로탕수육문성점
선산대한곱창상모사곡점,"경상북도 구미시 상사서로 98, 1층 (상모동)",상모동,상모사곡동,한식,선산대한곱창상모사곡점
이모김밥,"경상북도 구미시 백산로 141, 1층 128호 (송정동)",송정동,송정동,한식,이모김밥
메이마라,"경상북도 구미시 도봉로1길 4-15, 1층 (봉곡동)",봉곡동,선주원남동,중식,메이마라
신천식당,"경상북도 구미시 구미중앙로9길 14-6, 1층 7호 (원평동)",원평동,원평동,한식,신천식당
빽보이피자구미옥계점,"경상북도 구미시 산호대로25길 10, 1층 (옥계동)",옥계동,양포동,패스트푸드,빽보이피자구미옥계점
구미조돌칼국수,"경상북도 구미시 송정대로6길 6, 1층 (송정동)",송정동,송정동,한식,구미조돌칼국수
파스쿠찌구미산동디아이점,"경상북도 구미시 산동읍 강동로 995, 주1동 1층",산동읍,산동읍,커피전문점,파스쿠찌구미산동디아이점
춘하마라탕,"경상북도 구미시 인동38길 9-16, 종합프라자 1층 110호 (구평동)",구평동,인동동,중식,춘하마라탕
거북이카츠,"경상북도 구미시 원남로 64, 1층 (원평동)",원평동,원평동,일식,거북이카츠
조선곱창본점,"경상북도 구미시 인동중앙로7길 28, 1층 107호 (황상동, 드림뷰아파트)",황상동,인동동,한식,조선곱창본점
갓샐러드산동옥계점,"경상북도 구미시 산동읍 신당1로4길 17-5, 나비프라자 1동 1층 109호",산동읍,산동읍,양식,갓샐러드산동옥계점
선비꼬마김밥구미송정점,"경상북도 구미시 송정대로 90, 1층 (송정동)",송정동,송정동,한식,선비꼬마김밥구미송정점
후루와마라탕,"경상북도 구미시 금오대로10길 19-12, 가동 1층 (오태동)",오태동,임오동,중식,후루와마라탕
쌀국수집봉곡2호점,"경상북도 구미시 봉곡로 93, 1층 (봉곡동)",봉곡동,선주원남동,한식,쌀국수집봉곡2호점
가든쿡,"경상북도 구미시 산동읍 신당1로2길 10, 제1동 3층 203호",산동읍,산동읍,한식,가든쿡
진칼국수보리밥,"경상북도 구미시 고아읍 들성로11길 6-43, 1층",고아읍,고아읍,한식,진칼국수보리밥
병아리김밥구미상모점,"경상북도 구미시 상사서로 90, 가동 1층 (상모동)",상모동,상모사곡동,한식,병아리김밥구미상모점
333식당,"경상북도 구미시 봉곡로23길 11, 1층 (봉곡동)",봉곡동,선주원남동,한식,333식당
현풍닭칼국수옥계점,"경상북도 구미시 옥계북로 40, 1층 101호 (옥계동)",옥계동,양포동,한식,현풍닭칼국수옥계점
구미닭불고기,"경상북도 구미시 선산읍 선상동로 19, 1층",선산읍,선산읍,한식,구미닭불고기
호야사시미,"경상북도 구미시 인동북길 17, 나동 1층 (인의동)",인의동,인동동,일식,호야사시미
솔탄갈비,"경상북도 구미시 인동28길 19-10, 1층 (진평동)",진평동,진미동,한식,솔탄갈비
전원숯불갈비옥계산동점,"경상북도 구미시 옥계신당로5안길 37, 1,2층 (옥계동)",옥계동,양포동,한식,전원숯불갈비옥계산동점
통큰갈비상모사곡점,"경상북도 구미시 상모로8길 21, 1동 1층 (상모동)",상모동,상모사곡동,한식,통큰갈비상모사곡점
올리브양식당,"경상북도 구미시 상사동로 143, 1층 101호 (사곡동)",사곡동,상모사곡동,양식,올리브양식당
정석닭강정구미도량봉곡점,"경상북도 구미시 도봉로5안길 20-3, 1층 (도량동)",도량동,도량동,패스트푸드,정석닭강정구미도량봉곡점
올바른치킨봉곡점,"경상북도 구미시 봉곡동로 53, 1층 (봉곡동)",봉곡동,선주원남동,패스트푸드,올바른치킨봉곡점
대박솥뚜껑삼겹살,"경상북도 구미시 옥계신당로5길 51-39, 주1동 1층 (옥계동)",옥계동,양포동,한식,대박솥뚜껑삼겹살
감성족발효자오리바베큐선산점,"경상북도 구미시 선산읍 동교4길 8, 1동 1층",선산읍,선산읍,양식,감성족발효자오리바베큐선산점
쇼쿠도리,"경상북도 구미시 인동중앙로11길 25, 1층 (황상동)",황상동,인동동,일식,쇼쿠도리
김치찜했어,"경상북도 구미시 인동28길 61-10, 상가나동 1층 101호 (진평동)",진평동,진미동,한식,김치찜했어
화루중화요리,"경상북도 구미시 송정대로 99, 1층 106호 (송정동)",송정동,송정동,중식,화루중화요리
일품오리,"경상북도 구미시 백산로 211, 새마을회관 1층 (송정동)",송정동,송정동,한식,일품오리
막창도둑구미봉곡점,"경상북도 구미시 봉곡동로 42, 1층 (봉곡동)",봉곡동,선주원남동,한식,막창도둑구미봉곡점
삼형제김밥구미옥계점,"경상북도 구미시 옥계북로 27, 108동 1층 104호 (옥계동)",옥계동,양포동,한식,삼형제김밥구미옥계점
선비꼬마김밥옥계점,"경상북도 구미시 산호대로25길 19, 208동 1층 101호 (옥계동)",옥계동,양포동,한식,선비꼬마김밥옥계점
구미가당기는막창문성점,"경상북도 구미시 고아읍 문성로6길 2, 1동 1층",고아읍,고아읍,한식,구미가당기는막창문성점
선비꼬마김밥구미인동점,"경상북도 구미시 인동중앙로 25, 1층 (황상동)",황상동,인동동,한식,선비꼬마김밥구미인동점
금룡반점,"경상북도 구미시 상사서로 117, 1동 1층 (사곡동)",사곡동,상모사곡동,중식,금룡반점
빅스타피자구미봉곡점,"경상북도 구미시 도봉로 17, 1층 (봉곡동)",봉곡동,선주원남동,패스트푸드,빅스타피자구미봉곡점
양평해장국도량점,"경상북도 구미시 송동로 59-4, 1층 (도량동)",도량동,도량동,한식,양평해장국도량점
파스타집브런치집본점,"경상북도 구미시 형곡동로 62, 1층 (형곡동)",형곡동,형곡1동,양식,파스타집브런치집본점
구미돌짜장짬뽕,"경상북도 구미시 고아읍 선산대로 969, 1층",고아읍,고아읍,중식,구미돌짜장짬뽕
1키로탕수육옥계점,"경상북도 구미시 산호대로33길 6-2, 1층 (옥계동)",옥계동,양포동,중식,1키로탕수육옥계점
용두동쭈꾸미집,"경상북도 구미시 구미대로 389-11, 1층 (신평동)",신평동,신평1동,한식,용두동쭈꾸미집
옛날시골통닭원호문성점,"경상북도 구미시 고아읍 들성로 170, 1동 1층",고아읍,고아읍,패스트푸드,옛날시골통닭원호문성점
김형아선산곱창,"경상북도 구미시 고아읍 문성로5길 1, 1층",고아읍,고아읍,한식,김형아선산곱창
골목분식,"경상북도 구미시 신시로18길 5-4, 1층 (송정동)",송정동,송정동,한식,골목분식
남산골한우국밥인동점,"경상북도 구미시 인동가산로 464, 주1동 1층 (신동)",신동,양포동,한식,남산골한우국밥인동점
찌웅이네숯불두마리치킨구미1호점,"경상북도 구미시 옥계신당로5안길 14-2, 1층 (옥계동)",옥계동,양포동,패스트푸드,찌웅이네숯불두마리치킨구미1호점
진짜맛있는김밥,"경상북도 구미시 인동38길 15-7, 종합프라자 1층 108호 (구평동)",구평동,인동동,한식,진짜맛있는김밥
선비꼬마김밥구미공단점,"경상북도 구미시 1공단로 196, 1층 (공단동)",공단동,공단동,한식,선비꼬마김밥구미공단점
인동국수마을,"경상북도 구미시 인동중앙로5길 16-9, 1층 (황상동)",황상동,인동동,한식,인동국수마을
가마치통닭옥계점,"경상북도 구미시 산호대로27길 17, 1층 (옥계동)",옥계동,양포동,패스트푸드,가마치통닭옥계점
금오추어탕,"경상북도 구미시 비산로 115-2, 다동 1층 (비산동)",비산동,비산동,한식,금오추어탕
서군이자카야1983,"경상북도 구미시 고아읍 들성로 231, 1,2층",고아읍,고아읍,일식,서군이자카야1983
봉구스밥버거사곡점,"경상북도 구미시 상사동로 143, 1층 101호 (사곡동)",사곡동,상모사곡동,패스트푸드,봉구스밥버거사곡점
조봉이분식,"경상북도 구미시 흥안로1길 4, 옥계시장형 종합상가 B동 1층 101호 (옥계동)",옥계동,양포동,한식,조봉이분식
탕화쿵푸마라탕봉곡점,"경상북도 구미시 봉곡남로 127, 1층 (봉곡동)",봉곡동,선주원남동,중식,탕화쿵푸마라탕봉곡점
늘푸른식당,"경상북도 구미시 검성로 23-1, 1층 (황상동)",황상동,인동동,한식,늘푸른식당
왕왕분식,"경상북도 구미시 도봉로 76-39, 1층 (도량동)",도량동,도량동,한식,왕왕분식
커피투데이,"경상북도 구미시 수출대로 152, 1층 111호 (공단동)",공단동,공단동,커피전문점,커피투데이
둘엽이네김치찜옥계점,"경상북도 구미시 옥계남로 71, 1층 (옥계동)",옥계동,양포동,한식,둘엽이네김치찜옥계점
천진돌짜장짬뽕,"경상북도 구미시 송선로 503, 1층 (도량동)",도량동,도량동,중식,천진돌짜장짬뽕
핫도그하우스,"경상북도 구미시 봉곡서로 81, A동 1층 (봉곡동)",봉곡동,선주원남동,패스트푸드,핫도그하우스
꽃돼지대패삼겹살,"경상북도 구미시 선산읍 남문로3길 16-2, 1층",선산읍,선산읍,한식,꽃돼지대패삼겹살
